date;value
08.04.2019;5289.77
07.04.2019;5198.90
06.04.2019;5059.82
05.04.2019;5036.68
04.04.2019;4922.80
03.04.2019;4973.02
02.04.2019;4879.88
01.04.2019;4158.18
31.03.2019;4105.40
30.03.2019;4106.66
29.03.2019;4098.37
28.03.2019;4069.11
27.03.2019;4087.07
26.03.2019;3985.08
25.03.2019;3963.07
24.03.2019;4022.17
23.03.2019;4035.83
22.03.2019;4023.97
21.03.2019;4029.33
20.03.2019;4087.48
19.03.2019;4071.19
18.03.2019;4032.51
17.03.2019;4025.23
16.03.2019;4048.73
15.03.2019;3960.91
14.03.2019;3924.37
13.03.2019;3906.72
12.03.2019;3909.16
11.03.2019;3905.23
10.03.2019;3951.60
09.03.2019;3963.31
08.03.2019;3901.13
07.03.2019;3911.48
06.03.2019;3903.94
05.03.2019;3896.38
04.03.2019;3761.56
03.03.2019;3847.18
02.03.2019;3864.42
01.03.2019;3859.58
28.02.2019;3854.79
27.02.2019;3851.05
26.02.2019;3854.36
25.02.2019;3882.70
24.02.2019;3810.43
23.02.2019;4142.53
22.02.2019;4005.53
21.02.2019;3954.12
20.02.2019;3999.82
19.02.2019;3947.09
18.02.2019;3915.71
17.02.2019;3673.84
16.02.2019;3629.79
15.02.2019;3620.81
14.02.2019;3616.88
13.02.2019;3632.07
12.02.2019;3653.53
11.02.2019;3659.45
10.02.2019;3690.19
09.02.2019;3671.20
08.02.2019;3666.78
07.02.2019;3399.47
06.02.2019;3413.77
05.02.2019;3466.36
04.02.2019;3459.15
03.02.2019;3464.01
02.02.2019;3521.06
01.02.2019;3487.95
31.01.2019;3457.79
30.01.2019;3486.18
29.01.2019;3448.12
28.01.2019;3470.45
27.01.2019;3605.20
26.01.2019;3602.46
25.01.2019;3599.77
24.01.2019;3600.87
23.01.2019;3585.12
22.01.2019;3604.58
21.01.2019;3576.03
20.01.2019;3601.01
19.01.2019;3728.57
18.01.2019;3657.84
17.01.2019;3678.56
16.01.2019;3655.01
15.01.2019;3630.68
14.01.2019;3706.05
13.01.2019;3552.95
12.01.2019;3661.30
11.01.2019;3687.37
10.01.2019;3678.92
09.01.2019;4035.30
08.01.2019;4030.85
07.01.2019;4025.25
06.01.2019;4076.63
05.01.2019;3845.19
04.01.2019;3857.72
03.01.2019;3836.74
02.01.2019;3943.41
01.01.2019;3843.52
31.12.2018;3742.70
30.12.2018;3865.95
29.12.2018;3820.41
28.12.2018;3923.92
27.12.2018;3654.83
26.12.2018;3857.30
25.12.2018;3815.49
24.12.2018;4078.60
23.12.2018;3998.98
22.12.2018;4014.18
21.12.2018;3896.54
20.12.2018;4134.44
19.12.2018;3745.95
18.12.2018;3696.06
17.12.2018;3545.86
16.12.2018;3252.84
15.12.2018;3236.76
14.12.2018;3242.48
13.12.2018;3313.68
12.12.2018;3486.95
11.12.2018;3424.59
10.12.2018;3502.66
09.12.2018;3614.23
08.12.2018;3476.11
07.12.2018;3419.94
06.12.2018;3521.10
05.12.2018;3753.99
04.12.2018;3956.89
03.12.2018;3894.13
02.12.2018;4139.88
01.12.2018;4214.67
30.11.2018;4017.27
29.11.2018;4278.85
28.11.2018;4257.42
27.11.2018;3820.72
26.11.2018;3779.13
25.11.2018;4009.97
24.11.2018;3880.76
23.11.2018;4347.11
22.11.2018;4365.94
21.11.2018;4602.17
20.11.2018;4451.87
19.11.2018;4871.49
18.11.2018;5623.54
17.11.2018;5554.33
16.11.2018;5575.55
15.11.2018;5648.03
14.11.2018;5738.35
13.11.2018;6359.49
12.11.2018;6371.27
11.11.2018;6411.27
10.11.2018;6409.22
09.11.2018;6385.62
08.11.2018;6453.72
07.11.2018;6530.14
06.11.2018;6461.01
05.11.2018;6419.66
04.11.2018;6376.13
03.11.2018;6361.26
02.11.2018;6388.44
01.11.2018;6377.78
31.10.2018;6317.61
30.10.2018;6334.27
29.10.2018;6332.63
28.10.2018;6486.39
27.10.2018;6480.38
26.10.2018;6474.75
25.10.2018;6476.29
24.10.2018;6495.84
23.10.2018;6475.74
22.10.2018;6487.16
21.10.2018;6482.35
20.10.2018;6489.19
19.10.2018;6465.41
18.10.2018;6476.71
17.10.2018;6544.43
16.10.2018;6596.11
15.10.2018;6596.54
14.10.2018;6290.93
13.10.2018;6285.99
12.10.2018;6274.58
11.10.2018;6256.24
10.10.2018;6585.53
09.10.2018;6642.64
08.10.2018;6652.23
07.10.2018;6602.95
06.10.2018;6588.31
05.10.2018;6622.48
04.10.2018;6576.69
03.10.2018;6502.59
02.10.2018;6556.10
01.10.2018;6589.62
30.09.2018;6625.56
29.09.2018;6601.96
28.09.2018;6644.13
27.09.2018;6676.75
26.09.2018;6495.00
25.09.2018;6446.47
24.09.2018;6595.41
23.09.2018;6710.63
22.09.2018;6721.98
21.09.2018;6734.95
20.09.2018;6519.67
19.09.2018;6398.54
18.09.2018;6371.30
17.09.2018;6281.20
16.09.2018;6517.18
15.09.2018;6543.20
14.09.2018;6512.71
13.09.2018;6517.31
12.09.2018;6351.80
11.09.2018;6321.20
10.09.2018;6329.70
09.09.2018;6300.86
08.09.2018;6225.98
07.09.2018;6467.07
06.09.2018;6529.17
05.09.2018;6792.83
04.09.2018;7361.66
03.09.2018;7260.06
02.09.2018;7272.72
01.09.2018;7193.25
31.08.2018;7037.58
30.08.2018;6978.23
29.08.2018;7047.16
28.08.2018;7096.28
27.08.2018;6884.64
26.08.2018;6707.26
25.08.2018;6763.19
24.08.2018;6719.96
23.08.2018;6534.88
22.08.2018;6376.71
21.08.2018;6488.76
20.08.2018;6308.53
19.08.2018;6506.07
18.08.2018;6423.76
17.08.2018;6580.63
16.08.2018;6334.73
15.08.2018;6308.52
14.08.2018;6199.71
13.08.2018;6297.57
12.08.2018;6322.69
11.08.2018;6295.73
10.08.2018;6184.71
09.08.2018;6568.23
08.08.2018;6305.80
07.08.2018;6753.12
06.08.2018;6951.80
05.08.2018;7068.48
04.08.2018;7032.85
03.08.2018;7434.39
02.08.2018;7567.15
01.08.2018;7624.91
31.07.2018;7780.44
30.07.2018;8180.48
29.07.2018;8218.46
28.07.2018;8192.15
27.07.2018;8165.01
26.07.2018;7951.58
25.07.2018;8181.39
24.07.2018;8424.27
23.07.2018;7711.11
22.07.2018;7418.49
21.07.2018;7419.29
20.07.2018;7354.13
19.07.2018;7466.86
18.07.2018;7370.78
17.07.2018;7321.04
16.07.2018;6741.75
15.07.2018;6359.64
14.07.2018;6276.12
13.07.2018;6238.05
12.07.2018;6228.81
11.07.2018;6394.71
10.07.2018;6329.95
09.07.2018;6741.75
08.07.2018;6773.88
07.07.2018;6856.93
06.07.2018;6673.50
05.07.2018;6639.14
04.07.2018;6597.55
03.07.2018;6529.59
02.07.2018;6614.18
01.07.2018;6385.82
30.06.2018;6404.00
29.06.2018;6218.30
28.06.2018;5903.44
27.06.2018;6157.13
26.06.2018;6093.67
25.06.2018;6249.18
24.06.2018;6173.23
23.06.2018;6162.48
22.06.2018;6083.69
21.06.2018;6729.74
20.06.2018;6776.55
19.06.2018;6769.94
18.06.2018;6734.82
17.06.2018;6499.27
16.06.2018;6550.16
15.06.2018;6456.58
14.06.2018;6675.35
13.06.2018;6349.90
12.06.2018;6582.36
11.06.2018;6906.92
10.06.2018;6786.02
09.06.2018;7531.98
08.06.2018;7624.92
07.06.2018;7678.24
06.06.2018;7653.98
05.06.2018;7633.76
04.06.2018;7514.47
03.06.2018;7720.25
02.06.2018;7643.45
01.06.2018;7541.45
31.05.2018;7494.17
30.05.2018;7406.52
29.05.2018;7472.59
28.05.2018;7135.99
27.05.2018;7368.22
26.05.2018;7355.88
25.05.2018;7480.14
24.05.2018;7587.34
23.05.2018;7557.82
22.05.2018;8041.78
21.05.2018;8418.99
20.05.2018;8513.25
19.05.2018;8247.18
18.05.2018;8250.97
17.05.2018;8094.32
16.05.2018;8368.83
15.05.2018;8510.38
14.05.2018;8716.79
13.05.2018;8723.94
12.05.2018;8504.89
11.05.2018;8441.49
10.05.2018;9043.94
09.05.2018;9325.18
08.05.2018;9234.82
07.05.2018;9373.01
06.05.2018;9654.80
05.05.2018;9858.15
04.05.2018;9700.76
03.05.2018;9743.86
02.05.2018;9235.92
01.05.2018;9119.01
30.04.2018;9240.55
29.04.2018;9419.08
28.04.2018;9348.48
27.04.2018;8987.05
26.04.2018;9281.51
25.04.2018;8845.74
24.04.2018;9697.50
23.04.2018;8930.88
22.04.2018;8802.46
21.04.2018;8895.58
20.04.2018;8845.83
19.04.2018;8294.31
18.04.2018;8163.42
17.04.2018;7902.09
16.04.2018;8058.67
15.04.2018;8329.11
14.04.2018;7986.24
13.04.2018;7895.96
12.04.2018;7889.25
11.04.2018;6968.32
10.04.2018;6834.76
09.04.2018;6770.73
08.04.2018;7023.52
07.04.2018;6911.09
06.04.2018;6636.32
05.04.2018;6811.47
04.04.2018;6853.84
03.04.2018;7456.11
02.04.2018;7083.80
01.04.2018;6844.23
31.03.2018;6973.53
30.03.2018;6890.52
29.03.2018;7165.70
28.03.2018;7954.48
27.03.2018;7833.04
26.03.2018;8209.40
25.03.2018;8495.78
24.03.2018;8668.12
23.03.2018;8879.62
22.03.2018;8728.47
21.03.2018;8929.28
20.03.2018;8913.47
19.03.2018;8630.65
18.03.2018;8223.68
17.03.2018;7916.88
16.03.2018;8338.35
15.03.2018;8300.86
14.03.2018;8269.81
13.03.2018;9194.85
12.03.2018;9205.12
11.03.2018;9578.63
10.03.2018;8866.00
09.03.2018;9337.55
08.03.2018;9395.01
07.03.2018;9965.57
06.03.2018;10779.90
05.03.2018;11573.30
04.03.2018;11512.60
03.03.2018;11489.70
02.03.2018;11086.40
01.03.2018;10951.00
28.02.2018;10397.90
27.02.2018;10725.60
26.02.2018;10366.70
25.02.2018;9664.73
24.02.2018;9813.07
23.02.2018;10301.10
22.02.2018;10005.00
21.02.2018;10690.40
20.02.2018;11403.70
19.02.2018;11225.30
18.02.2018;10551.80
17.02.2018;11112.70
16.02.2018;10233.90
15.02.2018;10166.40
14.02.2018;9494.63
13.02.2018;8598.31
12.02.2018;8926.57
11.02.2018;8129.97
10.02.2018;8621.90
09.02.2018;8736.98
08.02.2018;8265.59
07.02.2018;7621.30
06.02.2018;7754.00
05.02.2018;6955.27
04.02.2018;8277.01
03.02.2018;9174.91
02.02.2018;8830.75
01.02.2018;9170.54
31.01.2018;10221.10
30.01.2018;10106.30
29.01.2018;11296.40
28.01.2018;11786.30
27.01.2018;11440.70
26.01.2018;11171.40
25.01.2018;11259.40
24.01.2018;11359.40
23.01.2018;10868.40
22.01.2018;10931.40
21.01.2018;11600.10
20.01.2018;12899.20
19.01.2018;11607.40
18.01.2018;11474.90
17.01.2018;11188.60
16.01.2018;11490.50
15.01.2018;13819.80
14.01.2018;13772.00
13.01.2018;14360.20
12.01.2018;13980.60
11.01.2018;13405.80
10.01.2018;14973.30
09.01.2018;14595.40
08.01.2018;15170.10
07.01.2018;16477.60
06.01.2018;17527.00
05.01.2018;17429.50
04.01.2018;15599.20
03.01.2018;15201.00
02.01.2018;14982.10
01.01.2018;13657.20
31.12.2017;14156.40
30.12.2017;12952.20
29.12.2017;14656.20
28.12.2017;14606.50
27.12.2017;15838.50
26.12.2017;16099.80
25.12.2017;14026.60
24.12.2017;13925.80
23.12.2017;14699.20
22.12.2017;13831.80
21.12.2017;15802.90
20.12.2017;16624.60
19.12.2017;17776.70
18.12.2017;19114.20
17.12.2017;19140.80
16.12.2017;19497.40
15.12.2017;17706.90
14.12.2017;16564.00
13.12.2017;16408.20
12.12.2017;17415.40
11.12.2017;16936.80
10.12.2017;15455.40
09.12.2017;15178.20
08.12.2017;16569.40
07.12.2017;17899.70
06.12.2017;14291.50
05.12.2017;11916.70
04.12.2017;11657.20
03.12.2017;11323.20
02.12.2017;11074.60
01.12.2017;10975.60
30.11.2017;10233.60
29.11.2017;9888.61
28.11.2017;10058.80
27.11.2017;9818.35
26.11.2017;9330.55
25.11.2017;8790.92
24.11.2017;8253.69
23.11.2017;8038.77
22.11.2017;8253.55
21.11.2017;8071.26
20.11.2017;8200.64
19.11.2017;8036.49
18.11.2017;7790.15
17.11.2017;7708.99
16.11.2017;7871.69
15.11.2017;7315.54
14.11.2017;6635.75
13.11.2017;6559.49
12.11.2017;5950.07
11.11.2017;6357.60
10.11.2017;6618.14
09.11.2017;7143.58
08.11.2017;7459.69
07.11.2017;7144.38
06.11.2017;7022.76
05.11.2017;7407.41
04.11.2017;7379.95
03.11.2017;7207.76
02.11.2017;7078.50
01.11.2017;6767.31
31.10.2017;6468.40
30.10.2017;6130.53
29.10.2017;6153.85
28.10.2017;5753.09
27.10.2017;5780.90
26.10.2017;5904.83
25.10.2017;5750.80
24.10.2017;5526.64
23.10.2017;5930.32
22.10.2017;6008.42
21.10.2017;6031.60
20.10.2017;6011.45
19.10.2017;5708.52
18.10.2017;5590.69
17.10.2017;5605.51
16.10.2017;5725.59
15.10.2017;5678.19
14.10.2017;5831.79
13.10.2017;5647.21
12.10.2017;5446.91
11.10.2017;4826.48
10.10.2017;4781.99
09.10.2017;4772.02
08.10.2017;4610.48
07.10.2017;4426.89
06.10.2017;4370.81
05.10.2017;4328.41
04.10.2017;4229.36
03.10.2017;4317.48
02.10.2017;4409.32
01.10.2017;4403.74
30.09.2017;4367.00
29.09.2017;4169.90
28.09.2017;4190.00
27.09.2017;4205.40
26.09.2017;3879.10
25.09.2017;3930.00
24.09.2017;3652.80
23.09.2017;3779.60
22.09.2017;3598.50
21.09.2017;3603.40
20.09.2017;3873.20
19.09.2017;3900.00
18.09.2017;4084.10
17.09.2017;3666.30
16.09.2017;3685.40
15.09.2017;3698.00
14.09.2017;3238.10
13.09.2017;3849.70
12.09.2017;4142.90
11.09.2017;4203.00
10.09.2017;4232.10
09.09.2017;4317.90
08.09.2017;4305.80
07.09.2017;4613.50
06.09.2017;4597.12
05.09.2017;4376.53
04.09.2017;4236.31
03.09.2017;4582.96
02.09.2017;4578.77
01.09.2017;4892.01
31.08.2017;4703.39
30.08.2017;4565.30
29.08.2017;4579.02
28.08.2017;4382.66
27.08.2017;4382.88
26.08.2017;4352.40
25.08.2017;4371.60
24.08.2017;4334.68
23.08.2017;4151.52
22.08.2017;4100.52
21.08.2017;4001.74
20.08.2017;4087.66
19.08.2017;4193.70
18.08.2017;4160.62
17.08.2017;4331.69
16.08.2017;4376.63
15.08.2017;4181.93
14.08.2017;4325.13
13.08.2017;4073.26
12.08.2017;3884.71
11.08.2017;3650.62
10.08.2017;3381.28
09.08.2017;3342.47
08.08.2017;3419.94
07.08.2017;3378.94
06.08.2017;3213.94
05.08.2017;3252.91
04.08.2017;2895.89
03.08.2017;2804.73
02.08.2017;2710.67
01.08.2017;2718.26
31.07.2017;2875.34
30.07.2017;2757.18
29.07.2017;2726.45
28.07.2017;2809.01
27.07.2017;2671.78
26.07.2017;2529.45
25.07.2017;2576.48
24.07.2017;2754.86
23.07.2017;2730.40
22.07.2017;2810.12
21.07.2017;2667.76
20.07.2017;2817.60
19.07.2017;2273.43
18.07.2017;2318.88
17.07.2017;2228.41
16.07.2017;1929.82
15.07.2017;1998.86
14.07.2017;2233.34
13.07.2017;2357.90
12.07.2017;2398.84
11.07.2017;2337.79
10.07.2017;2372.56
09.07.2017;2518.44
08.07.2017;2571.34
07.07.2017;2518.66
06.07.2017;2608.56
05.07.2017;2601.99
04.07.2017;2601.64
03.07.2017;2564.06
02.07.2017;2506.47
01.07.2017;2434.55
30.06.2017;2480.84
29.06.2017;2539.32
28.06.2017;2574.79
27.06.2017;2552.45
26.06.2017;2478.45
25.06.2017;2589.41
24.06.2017;2608.72
23.06.2017;2744.91
22.06.2017;2705.41
21.06.2017;2689.10
20.06.2017;2721.79
19.06.2017;2589.60
18.06.2017;2548.29
17.06.2017;2655.88
16.06.2017;2518.56
15.06.2017;2464.58
14.06.2017;2506.37
13.06.2017;2717.02
12.06.2017;2659.63
11.06.2017;2958.11
10.06.2017;2947.71
09.06.2017;2823.81
08.06.2017;2805.62
07.06.2017;2732.16
06.06.2017;2863.20
05.06.2017;2686.81
04.06.2017;2511.81
03.06.2017;2515.35
02.06.2017;2488.55
01.06.2017;2407.88
31.05.2017;2286.41
30.05.2017;2175.47
29.05.2017;2255.61
28.05.2017;2155.80
27.05.2017;2038.87
26.05.2017;2202.42
25.05.2017;2304.98
24.05.2017;2443.64
23.05.2017;2320.42
22.05.2017;2173.40
21.05.2017;2041.20
20.05.2017;2084.73
19.05.2017;1987.71
18.05.2017;1888.65
17.05.2017;1839.09
16.05.2017;1734.45
15.05.2017;1738.43
14.05.2017;1808.91
13.05.2017;1804.91
12.05.2017;1724.24
11.05.2017;1848.57
10.05.2017;1787.13
09.05.2017;1755.36
08.05.2017;1723.35
07.05.2017;1596.71
06.05.2017;1578.80
05.05.2017;1555.45
04.05.2017;1537.67
03.05.2017;1490.09
02.05.2017;1452.82
01.05.2017;1421.60
30.04.2017;1347.89
29.04.2017;1321.79
28.04.2017;1316.48
27.04.2017;1317.73
26.04.2017;1281.08
25.04.2017;1265.49
24.04.2017;1250.15
23.04.2017;1207.21
22.04.2017;1231.71
21.04.2017;1222.05
20.04.2017;1229.08
19.04.2017;1210.29
18.04.2017;1211.67
17.04.2017;1193.91
16.04.2017;1182.94
15.04.2017;1172.52
14.04.2017;1167.54
13.04.2017;1169.28
12.04.2017;1200.37
11.04.2017;1205.01
10.04.2017;1187.13
09.04.2017;1187.87
08.04.2017;1175.95
07.04.2017;1176.90
06.04.2017;1182.68
05.04.2017;1124.78
04.04.2017;1133.25
03.04.2017;1143.81
02.04.2017;1102.17
01.04.2017;1080.50
31.03.2017;1071.79
30.03.2017;1026.43
29.03.2017;1039.97
28.03.2017;1047.15
27.03.2017;1045.77
26.03.2017;966.73
25.03.2017;972.78
24.03.2017;937.52
23.03.2017;1038.59
22.03.2017;1049.14
21.03.2017;1120.54
20.03.2017;1054.23
19.03.2017;1036.74
18.03.2017;973.82
17.03.2017;1100.23
16.03.2017;1187.81
15.03.2017;1249.61
14.03.2017;1240.00
13.03.2017;1231.92
12.03.2017;1221.38
11.03.2017;1175.83
10.03.2017;1116.72
09.03.2017;1188.49
08.03.2017;1150.00
07.03.2017;1223.54
06.03.2017;1272.83
05.03.2017;1267.12
04.03.2017;1255.15
03.03.2017;1274.99
02.03.2017;1251.01
01.03.2017;1222.50
28.02.2017;1179.97
27.02.2017;1179.97
26.02.2017;1165.20
25.02.2017;1143.84
24.02.2017;1173.68
23.02.2017;1166.72
22.02.2017;1117.44
21.02.2017;1115.30
20.02.2017;1079.98
19.02.2017;1047.87
18.02.2017;1054.42
17.02.2017;1046.21
16.02.2017;1027.44
15.02.2017;1007.48
14.02.2017;1004.55
13.02.2017;990.64
12.02.2017;999.18
11.02.2017;1004.45
10.02.2017;988.67
09.02.2017;994.38
08.02.2017;1063.07
07.02.2017;1061.35
06.02.2017;1038.15
05.02.2017;1027.34
04.02.2017;1042.90
03.02.2017;1029.91
02.02.2017;1011.80
01.02.2017;989.02
31.01.2017;970.4
30.01.2017;920.38
29.01.2017;919.5
28.01.2017;921.59
27.01.2017;919.75
26.01.2017;917.59
25.01.2017;901.54
24.01.2017;892.69
23.01.2017;921.01
22.01.2017;924.67
21.01.2017;921.79
20.01.2017;895.03
19.01.2017;899.07
18.01.2017;886.62
17.01.2017;907.94
16.01.2017;831.53
15.01.2017;821.8
14.01.2017;818.41
13.01.2017;823.98
12.01.2017;804.83
11.01.2017;777.76
10.01.2017;907.68
09.01.2017;902.83
08.01.2017;911.2
07.01.2017;908.59
06.01.2017;902.2
05.01.2017;1013.38
04.01.2017;1154.73
03.01.2017;1043.84
02.01.2017;1021.75
01.01.2017;998.33
31.12.2016;963.74
30.12.2016;961.24
29.12.2016;973.5
28.12.2016;975.92
27.12.2016;933.2
26.12.2016;907.61
25.12.2016;896.18
24.12.2016;898.82
23.12.2016;921.98
22.12.2016;864.54
21.12.2016;834.28
20.12.2016;800.88
19.12.2016;792.71
18.12.2016;790.53
17.12.2016;790.83
16.12.2016;784.91
15.12.2016;778.09
14.12.2016;781.48
13.12.2016;780.56
12.12.2016;780.09
11.12.2016;769.73
10.12.2016;774.65
09.12.2016;772.79
08.12.2016;770.81
07.12.2016;768.13
06.12.2016;764.22
05.12.2016;758.7
04.12.2016;773.87
03.12.2016;771.15
02.12.2016;777.94
01.12.2016;756.77
30.11.2016;745.69
29.11.2016;735.6
28.11.2016;735.81
27.11.2016;732.03
26.11.2016;735.38
25.11.2016;741.65
24.11.2016;740.29
23.11.2016;744.59
22.11.2016;751.35
21.11.2016;739.25
20.11.2016;731.03
19.11.2016;751.62
18.11.2016;751.59
17.11.2016;740.98
16.11.2016;744.2
15.11.2016;711.62
14.11.2016;705.02
13.11.2016;702.03
12.11.2016;705.05
11.11.2016;716.41
10.11.2016;715.53
09.11.2016;723.27
08.11.2016;709.85
07.11.2016;703.13
06.11.2016;711.52
05.11.2016;703.42
04.11.2016;703.24
03.11.2016;688.7
02.11.2016;740.83
01.11.2016;729.79
31.10.2016;700.97
30.10.2016;701.86
29.10.2016;714.48
28.10.2016;689.65
27.10.2016;688.31
26.10.2016;678.3
25.10.2016;657.59
24.10.2016;653.76
23.10.2016;657.07
22.10.2016;657.29
21.10.2016;632.83
20.10.2016;630.86
19.10.2016;630.52
18.10.2016;637.96
17.10.2016;639.19
16.10.2016;641.63
15.10.2016;638.65
14.10.2016;640.38
13.10.2016;636.79
12.10.2016;636.19
11.10.2016;641.07
10.10.2016;618.99
09.10.2016;616.75
08.10.2016;619.11
07.10.2016;617.12
06.10.2016;613.02
05.10.2016;612.51
04.10.2016;610.2
03.10.2016;612.13
02.10.2016;610.89
01.10.2016;613.98
30.09.2016;609.74
29.09.2016;605.69
28.09.2016;604.73
27.09.2016;606.17
26.09.2016;608.04
25.09.2016;600.83
24.09.2016;602.63
23.09.2016;602.84
22.09.2016;596.3
21.09.2016;597.15
20.09.2016;608.31
19.09.2016;609.23
18.09.2016;609.87
17.09.2016;605.98
16.09.2016;606.97
15.09.2016;607.15
14.09.2016;610.68
13.09.2016;609.24
12.09.2016;608.24
11.09.2016;606.72
10.09.2016;623.51
09.09.2016;622.86
08.09.2016;626.32
07.09.2016;614.54
06.09.2016;610.44
05.09.2016;606.59
04.09.2016;608.63
03.09.2016;598.21
02.09.2016;575.54
01.09.2016;572.3
31.08.2016;575.47
30.08.2016;577.5
29.08.2016;574.11
28.08.2016;573.91
27.08.2016;569.95
26.08.2016;579.65
25.08.2016;577.76
24.08.2016;580.18
23.08.2016;583.41
22.08.2016;586.75
21.08.2016;581.31
20.08.2016;581.7
19.08.2016;575.63
18.08.2016;574.32
17.08.2016;573.22
16.08.2016;577.44
15.08.2016;567.24
14.08.2016;570.47
13.08.2016;585.59
12.08.2016;587.56
11.08.2016;589.12
10.08.2016;592.1
09.08.2016;587.8
08.08.2016;591.05
07.08.2016;592.69
06.08.2016;587.78
05.08.2016;575.04
04.08.2016;578.29
03.08.2016;566.36
02.08.2016;547.47
01.08.2016;606.27
31.07.2016;624.68
30.07.2016;655.05
29.07.2016;656.99
28.07.2016;655.03
27.07.2016;654.35
26.07.2016;651.78
25.07.2016;654.1
24.07.2016;661.28
23.07.2016;655.56
22.07.2016;650.62
21.07.2016;665.01
20.07.2016;665.68
19.07.2016;672.86
18.07.2016;673.11
17.07.2016;679.46
16.07.2016;660.77
15.07.2016;663.25
14.07.2016;658.08
13.07.2016;654.47
12.07.2016;664.55
11.07.2016;647.66
10.07.2016;649.36
09.07.2016;650.96
08.07.2016;666.52
07.07.2016;640.56
06.07.2016;677.33
05.07.2016;670.63
04.07.2016;683.66
03.07.2016;658.66
02.07.2016;703.7
01.07.2016;676.3
30.06.2016;673.34
29.06.2016;639.89
28.06.2016;647
27.06.2016;655.27
26.06.2016;629.37
25.06.2016;665.12
24.06.2016;665.3
23.06.2016;623.98
22.06.2016;596.12
21.06.2016;666.65
20.06.2016;737.23
19.06.2016;763.78
18.06.2016;756.23
17.06.2016;748.91
16.06.2016;766.31
15.06.2016;694.47
14.06.2016;685.56
13.06.2016;704.38
12.06.2016;672.78
11.06.2016;606.73
10.06.2016;577.47
09.06.2016;574.63
08.06.2016;581.64
07.06.2016;576.6
06.06.2016;585.54
05.06.2016;574.98
04.06.2016;572.73
03.06.2016;569.19
02.06.2016;537.97
01.06.2016;536.92
31.05.2016;531.39
30.05.2016;533.86
29.05.2016;526.23
28.05.2016;530.04
27.05.2016;473.46
26.05.2016;453.38
25.05.2016;449.6
24.05.2016;445.98
23.05.2016;444.15
22.05.2016;439.32
21.05.2016;443.19
20.05.2016;442.68
19.05.2016;438.71
18.05.2016;454.62
17.05.2016;453.78
16.05.2016;454.16
15.05.2016;457.57
14.05.2016;455.67
13.05.2016;455.67
12.05.2016;454.77
11.05.2016;452.73
10.05.2016;450.89
09.05.2016;460.48
08.05.2016;458.55
07.05.2016;458.54
06.05.2016;459.6
05.05.2016;447.98
04.05.2016;446.72
03.05.2016;450.3
02.05.2016;444.67
01.05.2016;451.88
30.04.2016;448.32
29.04.2016;455.1
28.04.2016;449.01
27.04.2016;444.69
26.04.2016;466.09
25.04.2016;461.43
24.04.2016;458.56
23.04.2016;450.28
22.04.2016;445.74
21.04.2016;449.43
20.04.2016;441.39
19.04.2016;435.51
18.04.2016;428.59
17.04.2016;427.4
16.04.2016;430.57
15.04.2016;429.71
14.04.2016;424.28
13.04.2016;423.73
12.04.2016;425.19
11.04.2016;422.48
10.04.2016;421.56
09.04.2016;419.41
08.04.2016;420.35
07.04.2016;422.75
06.04.2016;423.41
05.04.2016;424.03
04.04.2016;421.44
03.04.2016;420.9
02.04.2016;420.87
01.04.2016;417.96
31.03.2016;416.73
30.03.2016;414.82
29.03.2016;416.52
28.03.2016;424.23
27.03.2016;426.76
26.03.2016;417.94
25.03.2016;417.18
24.03.2016;416.39
23.03.2016;418.04
22.03.2016;418.09
21.03.2016;413.31
20.03.2016;413.75
19.03.2016;410.44
18.03.2016;409.55
17.03.2016;420.62
16.03.2016;417.01
15.03.2016;416.83
14.03.2016;416.44
13.03.2016;414.06
12.03.2016;411.62
11.03.2016;421.69
10.03.2016;417.13
09.03.2016;414.86
08.03.2016;413.97
07.03.2016;414.32
06.03.2016;407.71
05.03.2016;400.57
04.03.2016;410.94
03.03.2016;421.65
02.03.2016;423.99
01.03.2016;435.12
29.02.2016;437.7
28.02.2016;433.5
27.02.2016;432.52
26.02.2016;432.15
25.02.2016;424.54
24.02.2016;424.95
23.02.2016;420.74
22.02.2016;437.75
21.02.2016;438.8
20.02.2016;437.16
19.02.2016;420.79
18.02.2016;422.37
17.02.2016;416.32
16.02.2016;407.49
15.02.2016;400.19
14.02.2016;407.23
13.02.2016;391.86
12.02.2016;384.26
11.02.2016;379.65
10.02.2016;381.65
09.02.2016;376.03
08.02.2016;373.45
07.02.2016;376.62
06.02.2016;376.52
05.02.2016;386.55
04.02.2016;389.59
03.02.2016;369.95
02.02.2016;374.45
01.02.2016;373.06
31.01.2016;368.77
30.01.2016;378.25
29.01.2016;379.47
28.01.2016;380.29
27.01.2016;394.97
26.01.2016;392.15
25.01.2016;391.73
24.01.2016;402.97
23.01.2016;387.49
22.01.2016;382.49
21.01.2016;410.26
20.01.2016;420.23
19.01.2016;380.15
18.01.2016;387.17
17.01.2016;382.3
16.01.2016;387.54
15.01.2016;364.33
14.01.2016;430.31
13.01.2016;432.37
12.01.2016;435.69
11.01.2016;448.43
10.01.2016;447.99
09.01.2016;447.61
08.01.2016;453.23
07.01.2016;458.05
06.01.2016;429.11
05.01.2016;431.96
04.01.2016;433.09
03.01.2016;430.01
02.01.2016;433.44
01.01.2016;434.33
31.12.2015;430.57
30.12.2015;426.62
29.12.2015;432.98
28.12.2015;422.28
27.12.2015;422.82
26.12.2015;417.27
